Date,Denoised_Close
2025-04-16,294.12113952636713
2025-04-17,294.12113952636713
2025-04-21,300.549331665039
2025-04-22,300.549331665039
2025-04-23,296.7564544677734
2025-04-24,296.7564544677734
2025-04-25,291.31341552734364
2025-04-28,305.40127563476557
2025-04-29,306.26330566406244
2025-04-30,306.26330566406244
2025-05-02,311.53393554687494
2025-05-05,311.53393554687494
2025-05-06,309.5143432617187
2025-05-07,309.5143432617187
2025-05-08,302.839859008789
2025-05-09,302.839859008789
2025-05-12,303.4063110351562
2025-05-13,303.4063110351562
2025-05-14,310.08081054687494
2025-05-15,310.08081054687494
2025-05-16,313.9229736328125
2025-05-19,313.9229736328125
2025-05-20,309.7113647460937
2025-05-21,309.7113647460937
2025-05-22,311.28764343261713
2025-05-23,311.28764343261713
2025-05-26,315.22830200195307
2025-05-27,315.22830200195307
2025-05-28,315.67163085937494
2025-05-29,315.67163085937494
2025-05-30,312.79002380371094
2025-06-02,312.79002380371094
2025-06-03,306.0416412353515
2025-06-04,306.0416412353515
2025-06-05,308.60305786132807
2025-06-06,308.60305786132807
2025-06-09,315.4992370605468
2025-06-10,315.4992370605468
2025-06-11,328.89749145507807
2025-06-12,313.9229431152343
2025-06-13,309.6867370605469
2025-06-16,309.6867370605469
2025-06-17,309.662109375
2025-06-18,309.662109375
2025-06-19,308.82473754882807
2025-06-20,308.82473754882807
2025-06-23,311.6570892333984
2025-06-24,311.6570892333984
2025-06-25,319.8585968017578
2025-06-26,319.8585968017578
2025-06-27,327.54287719726557
2025-06-30,327.54287719726557
2025-07-01,327.00102233886713
2025-07-02,327.00102233886713
2025-07-03,326.5823364257812
2025-07-04,341.0642700195312
2025-07-07,347.81265258789057
2025-07-08,347.81265258789057
2025-07-09,344.5369720458984
2025-07-10,344.5369720458984
2025-07-11,339.5126342773437
2025-07-14,339.5126342773437
2025-07-15,342.7882995605468
2025-07-16,342.7882995605468
2025-07-17,340.0052185058593
2025-07-18,340.0052185058593
2025-07-21,336.4093627929687
2025-07-22,336.4093627929687
2025-07-23,337.8378601074218
2025-07-24,337.8378601074218
2025-07-25,328.20783996582026
2025-07-28,328.20783996582026
2025-07-29,331.01557922363276
2025-07-30,331.01557922363276
2025-07-31,329.2999877929687
2025-08-01,317.85000610351557
2025-08-04,316.47500610351557
2025-08-05,316.47500610351557
2025-08-06,313.05000305175776
2025-08-07,313.05000305175776
2025-08-08,320.2000122070312
2025-08-11,320.2000122070312
2025-08-12,323.10000610351557
2025-08-13,323.10000610351557
2025-08-14,316.0249938964843
2025-08-18,316.0249938964843
2025-08-19,320.7000122070312
2025-08-20,320.7000122070312
2025-08-21,318.2000122070312
2025-08-22,318.2000122070312
2025-08-25,313.94999694824213
2025-08-26,313.94999694824213
2025-08-28,309.4500122070312
2025-08-29,309.4500122070312
2025-09-01,314.85000610351557
2025-09-02,314.85000610351557
2025-09-03,313.87499999999994
2025-09-04,313.87499999999994
2025-09-05,314.47500610351557
2025-09-08,314.47500610351557
2025-09-09,315.9500122070312
2025-09-10,315.9500122070312
2025-09-11,318.99999999999994
2025-09-12,318.99999999999994
2025-09-15,317.99999999999994
2025-09-16,317.99999999999994
2025-09-17,324.62499999999994
2025-09-18,324.62499999999994
2025-09-19,327.4749908447265
2025-09-22,327.4749908447265
2025-09-23,330.37499999999994
2025-09-24,330.37499999999994
2025-09-25,326.99999999999994
2025-09-26,326.99999999999994
2025-09-29,338.87499999999994
2025-09-30,338.87499999999994
2025-10-01,340.62499999999994
2025-10-03,340.62499999999994
2025-10-06,342.74999999999994
2025-10-07,342.74999999999994
2025-10-08,344.55000305175776
2025-10-09,344.55000305175776
2025-10-10,338.3250122070312
2025-10-13,338.3250122070312
2025-10-14,335.17500305175776
2025-10-15,335.17500305175776
2025-10-16,335.17500305175776
